Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Gears,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions,Fuel avg 
TOYOTA,Corolla Hybrid,COMPACT,1.8,4,3,0,0,4.4,4.5,4.5,63,106,19.1
TOYOTA,Highlander Hybrid AWD,SUV - STANDARD,2.5,4,3,0,0,6.7,6.8,6.7,42,158,15.55
TOYOTA,Highlander Hybrid AWD Limited/Platinum,SUV - STANDARD,2.5,4,3,0,0,6.6,6.8,6.7,42,156,15.525
TOYOTA,Prius,MID-SIZE,1.8,4,3,0,0,4.4,4.7,4.5,63,106,19.15
TOYOTA,Prius AWD,MID-SIZE,1.8,4,3,0,0,4.5,4.9,4.7,60,109,18.525
TOYOTA,Prius c,COMPACT,1.5,4,3,0,0,4.9,5.5,5.1,55,120,17.625
TOYOTA,RAV4 Hybrid AWD,SUV - SMALL,2.5,4,3,0,0,5.7,6.3,6,47,139,16.25
CHEVROLET,SONIC,COMPACT,1.8,4,4,5,0,8.9,6.7,7.9,36,182,14.875
CHEVROLET,SONIC 5,MID-SIZE,1.8,4,4,5,0,8.9,6.7,7.9,36,182,14.875
CHEVROLET,SPARK,SUBCOMPACT,1.2,4,4,5,0,7.6,6,6.9,41,159,15.375
FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,4,5,0,8.5,6.9,7.8,36,179,14.8
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,4,5,0,8.5,6.9,7.8,36,179,14.8
FIAT,500 CABRIO,MINICOMPACT,1.4,4,4,5,0,7.9,6.3,7.2,39,166,15.1
FIAT,500 CABRIO TURBO,MINICOMPACT,1.4,4,4,5,0,8.5,6.9,7.8,36,179,14.8
FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,4,5,0,7.6,5.9,6.8,42,156,15.575
FIAT,500 HATCHBACK TURBO,MINICOMPACT,1.4,4,4,5,0,8.5,6.9,7.8,36,179,14.8
FORD,FIESTA,SUBCOMPACT,1.6,4,4,5,0,8.6,6.4,7.6,37,175,14.9
FORD,FIESTA SFE,SUBCOMPACT,1,4,4,5,0,7.5,5.5,6.6,43,152,15.65
FORD,FOCUS FFV,COMPACT,2,4,4,5,0,9.1,6.6,8,35,184,14.675
FORD,FOCUS FFV,COMPACT,2,4,4,5,3,11.9,8.9,10.6,27,170,14.6
HONDA,CIVIC,COMPACT,1.8,4,4,5,0,8.5,6.6,7.6,37,175,14.925
HONDA,FIT,STATION WAGON - SMALL,1.5,4,4,5,0,8.3,6.9,7.7,37,177,14.975
JEEP,COMPASS,SUV - SMALL,2,4,4,5,0,10.2,7.8,9.1,31,209,14.525
JEEP,COMPASS,SUV - SMALL,2.4,4,4,5,0,10.3,8.3,9.4,30,216,14.5
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,4,5,0,10.3,8.4,9.4,30,216,14.525
JEEP,PATRIOT,SUV - SMALL,2,4,4,5,0,10.2,7.8,9.1,31,209,14.525
JEEP,PATRIOT,SUV - SMALL,2.4,4,4,5,0,10.3,8.3,9.4,30,216,14.5
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,4,5,0,10.3,8.4,9.4,30,216,14.525
MAZDA,MAZDA2,COMPACT,1.5,4,4,5,0,8,6.7,7.4,38,170,15.025
MAZDA,MX-5,TWO-SEATER,2,4,4,5,1,10.5,8.5,9.6,29,221,14.4
MITSUBISHI,LANCER,COMPACT,2,4,4,5,0,9.6,6.8,8.3,34,191,14.675
MITSUBISHI,LANCER EVOLUTION,COMPACT,2,4,4,5,1,14,10.3,12.3,23,283,14.9
MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2,4,4,5,0,9.8,7.1,8.6,33,198,14.625
MITSUBISHI,MIRAGE,COMPACT,1.2,3,4,5,0,7,5.6,6.4,44,147,15.75
MITSUBISHI,RVR,SUV - SMALL,2,4,4,5,0,9.9,7.5,8.8,32,202,14.55
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,4,5,0,12.2,10.2,11.3,25,260,14.675
NISSAN,VERSA,COMPACT,1.6,4,4,5,0,8.6,6.5,7.7,37,177,14.95
SCION,xB,STATION WAGON - SMALL,2.4,4,4,5,0,10.9,8.6,9.9,29,228,14.6
SCION,xD,SUBCOMPACT,1.8,4,4,5,0,8.6,7.1,7.9,36,182,14.9
SUBARU,IMPREZA AWD,COMPACT,2,4,4,5,0,9.6,7.1,8.5,33,196,14.55
SUBARU,IMPREZA AWD,COMPACT,2.5,4,4,5,1,12.6,9.5,11.2,25,258,14.575
SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2,4,4,5,0,9.6,7.1,8.5,33,196,14.55
SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4,4,5,1,12.6,9.5,11.2,25,258,14.575
SUBARU,XV CROSSTREK AWD,SUV - SMALL,2,4,4,5,0,10.2,8,9.2,31,212,14.6
TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,4,5,0,8.9,7.3,8.2,34,189,14.6
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,4,5,0,11.3,8.9,10.2,28,235,14.6
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,4,5,0,12.8,10.6,11.8,24,271,14.8
TOYOTA,YARIS,COMPACT,1.5,4,4,5,0,7.8,6.3,7.1,40,163,15.3
VOLKSWAGEN,BEETLE,COMPACT,1.8,4,4,5,0,9.9,7.2,8.7,32,200,14.45
VOLKSWAGEN,BEETLE,COMPACT,2.5,5,4,5,0,11.2,7.7,9.6,29,221,14.375
VOLKSWAGEN,GOLF WAGON,STATION WAGON - SMALL,2.5,5,4,5,0,11.2,7.3,9.4,30,216,14.475
VOLKSWAGEN,JETTA,COMPACT,1.8,4,4,5,0,9.4,6.7,8.2,34,189,14.575
VOLKSWAGEN,JETTA,COMPACT,2,4,4,5,0,10.4,7.2,9,31,207,14.4
VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,4,5,0,10,6.9,8.6,33,198,14.625
VOLKSWAGEN,PASSAT,MID-SIZE,2.5,5,4,5,0,11.4,7.8,9.8,29,225,14.5
CHEVROLET,SONIC,COMPACT,1.8,4,4,5,0,9,6.8,8,35,184,14.7
CHEVROLET,SONIC 5,MID-SIZE,1.8,4,4,5,0,9,6.8,8,35,184,14.7
CHEVROLET,SPARK,SUBCOMPACT,1.2,4,4,5,0,7.5,6,6.8,42,156,15.575
FIAT,500 CABRIO,MINICOMPACT,1.4,4,4,5,0,7.9,6.3,7.2,39,166,15.1
FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,4,5,0,7.6,5.9,6.8,42,156,15.575
FIAT,500 HATCHBACK TURBO,MINICOMPACT,1.4,4,4,5,0,8.5,6.9,7.8,36,179,14.8
FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,4,5,0,8.5,6.9,7.8,36,179,14.8
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,4,5,0,8.5,6.9,7.8,36,179,14.8
FORD,FIESTA,SUBCOMPACT,1.6,4,4,5,0,8.5,6.5,7.6,37,175,14.9
FORD,FIESTA SFE,SUBCOMPACT,1,3,4,5,0,7.5,5.5,6.6,43,152,15.65
FORD,FOCUS FFV,COMPACT,2,4,4,5,0,9.3,6.7,8.1,35,186,14.775
FORD,FOCUS FFV,COMPACT,2,4,4,5,3,12.4,9.1,10.9,26,174,14.6
HONDA,CIVIC,COMPACT,1.8,4,4,5,0,8.6,6.6,7.7,37,177,14.975
JEEP,COMPASS,SUV - SMALL,2,4,4,5,0,10.2,7.8,9.2,31,212,14.55
JEEP,COMPASS,SUV - SMALL,2.4,4,4,5,0,10.2,8.2,9.3,30,214,14.425
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,4,5,0,10.6,8.6,9.7,29,223,14.475
JEEP,PATRIOT,SUV - SMALL,2,4,4,5,0,10.2,7.8,9.2,31,212,14.55
JEEP,PATRIOT,SUV - SMALL,2.4,4,4,5,0,10.2,8.2,9.3,30,214,14.425
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,4,5,0,10.6,8.6,9.7,29,223,14.475
MAZDA,MX-5,TWO-SEATER,2,4,4,5,1,10.5,8.5,9.6,29,221,14.4
MITSUBISHI,LANCER,COMPACT,2,4,4,5,0,9.6,6.9,8.4,34,193,14.725
MITSUBISHI,LANCER EVOLUTION,COMPACT,2,4,4,5,1,14,10.3,12.3,23,283,14.9
MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2,4,4,5,0,9.8,7.1,8.6,33,198,14.625
MITSUBISHI,MIRAGE,COMPACT,1.2,3,4,5,0,7,5.5,6.4,44,147,15.725
MITSUBISHI,RVR,SUV - SMALL,2,4,4,5,0,9.9,7.6,8.8,32,202,14.575
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,4,5,0,12.2,10.2,11.3,25,260,14.675
NISSAN,MICRA,COMPACT,1.6,4,4,5,0,8.6,6.6,7.7,37,177,14.975
NISSAN,VERSA,COMPACT,1.6,4,4,5,0,8.6,6.5,7.7,37,177,14.95
SCION,xB,STATION WAGON - SMALL,2.4,4,4,5,0,10.8,8.5,9.8,29,225,14.525
SUBARU,IMPREZA AWD,COMPACT,2,4,4,5,0,9.5,7,8.4,34,193,14.725
SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2,4,4,5,0,9.5,7,8.4,34,193,14.725
SUBARU,XV CROSSTREK AWD,SUV - SMALL,2,4,4,5,0,10.2,7.7,9.1,31,209,14.5
TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,4,5,0,11.3,9.5,10.5,27,242,14.575
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,4,5,0,12.9,11.5,12.3,23,283,14.925
TOYOTA,YARIS,COMPACT,1.5,4,4,5,0,7.7,6.3,7.1,40,163,15.275
VOLKSWAGEN,BEETLE,COMPACT,1.8,4,4,5,0,9.9,7.2,8.7,32,200,14.45
VOLKSWAGEN,GOLF,COMPACT,1.8,4,4,5,0,9.3,6.4,8,35,184,14.675
VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,4,5,0,9.5,6.6,8.2,34,189,14.575
VOLKSWAGEN,JETTA,COMPACT,1.8,4,4,5,0,9.3,6.3,8,35,184,14.65
VOLKSWAGEN,JETTA,COMPACT,2,4,4,5,0,9.5,6.9,8.4,34,193,14.7
VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,4,5,0,9.8,6.7,8.4,34,193,14.725
CHEVROLET,SONIC,COMPACT,1.8,4,4,5,0,9,6.8,8,35,187,14.7
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,4,5,0,9,6.8,8,35,187,14.7
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,4,5,0,7.8,5.8,6.9,41,162,15.375
FIAT,500 CABRIO,MINICOMPACT,1.4,4,4,5,0,7.9,6.3,7.2,39,168,15.1
FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,4,5,0,7.6,5.9,6.8,42,160,15.575
FIAT,500 HATCHBACK TURBO,MINICOMPACT,1.4,4,4,5,0,8.5,6.9,7.8,36,183,14.8
FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,4,5,0,8.5,6.9,7.8,36,183,14.8
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,4,5,0,8.5,6.9,7.8,36,183,14.8
FORD,FIESTA,SUBCOMPACT,1.6,4,4,5,0,8.5,6.5,7.6,37,179,14.9
FORD,FIESTA SFE,SUBCOMPACT,1,3,4,5,0,7.5,5.5,6.6,43,153,15.65
FORD,FOCUS FFV,COMPACT,2,4,4,5,0,9.2,6.6,8,35,188,14.7
FORD,FOCUS FFV,COMPACT,2,4,4,5,3,12.3,8.9,10.8,26,179,14.5
JEEP,COMPASS,SUV - SMALL,2,4,4,5,0,10.3,7.8,9.2,31,214,14.575
JEEP,COMPASS,SUV - SMALL,2.4,4,4,5,0,10.2,8.2,9.3,30,218,14.425
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,4,5,0,10.6,8.6,9.7,29,228,14.475
JEEP,PATRIOT,SUV - SMALL,2,4,4,5,0,10.3,7.8,9.2,31,214,14.575
JEEP,PATRIOT,SUV - SMALL,2.4,4,4,5,0,10.2,8.2,9.3,30,218,14.425
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,4,5,0,10.6,8.6,9.7,29,228,14.475
MITSUBISHI,LANCER,COMPACT,2,4,4,5,0,9.6,7,8.4,34,198,14.75
MITSUBISHI,LANCER,COMPACT,2.4,4,4,5,0,10.5,7.7,9.2,31,217,14.6
MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2,4,4,5,0,9.9,7.2,8.7,32,203,14.45
MITSUBISHI,MIRAGE,COMPACT,1.2,3,4,5,0,7,5.6,6.3,45,147,15.975
MITSUBISHI,RVR,SUV - SMALL,2,4,4,5,0,10.3,8,9.3,30,214,14.4
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,4,5,0,12.2,10.2,11.3,25,266,14.675
NISSAN,MICRA,COMPACT,1.6,4,4,5,0,8.6,6.6,7.7,37,182,14.975
NISSAN,VERSA,MID-SIZE,1.6,4,4,5,0,8.6,6.5,7.6,37,179,14.925
SUBARU,IMPREZA AWD,COMPACT,2,4,4,5,0,9.5,7,8.4,34,197,14.725
SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2,4,4,5,0,9.5,7,8.4,34,197,14.725
SUBARU,XV CROSSTREK AWD,SUV - SMALL,2,4,4,5,0,10.2,7.7,9.1,31,214,14.5
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,4,5,0,12.4,11.4,11.9,24,279,14.925
TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,4,5,0,7.7,6.3,7.1,40,165,15.275
VOLKSWAGEN,BEETLE,COMPACT,1.8,4,4,5,0,9.5,6.9,8.4,34,196,14.7
VOLKSWAGEN,GOLF,COMPACT,1.8,4,4,5,0,9.3,6.4,8,35,187,14.675
VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,4,5,0,9.5,6.6,8.2,34,192,14.575
VOLKSWAGEN,JETTA,COMPACT,1.4,4,4,5,0,8.3,5.9,7.2,39,168,15.1
VOLKSWAGEN,JETTA,COMPACT,1.8,4,4,5,0,9.4,6.4,8.1,35,189,14.725
CHEVROLET,SONIC,COMPACT,1.8,4,4,5,0,9.2,7.1,8.3,34,194,14.65
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,4,5,0,9.2,7.1,8.3,34,194,14.65
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,4,5,0,8,6.2,7.2,39,168,15.1
FIAT,500 CABRIO,MINICOMPACT,1.4,4,4,5,0,8,6.5,7.3,39,171,15.2
FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,4,5,0,7.7,6.1,7,40,163,15.2
FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,4,5,0,8.5,7.1,7.9,36,186,14.875
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,4,5,0,8.5,7.1,7.9,36,186,14.875
FORD,FIESTA,SUBCOMPACT,1.6,4,4,5,0,8.6,6.7,7.8,36,182,14.775
FORD,FIESTA SFE,SUBCOMPACT,1,3,4,5,0,7.6,5.7,6.8,42,158,15.525
FORD,FOCUS FFV,COMPACT,2,4,4,5,0,9.5,7,8.3,34,195,14.7
FORD,FOCUS FFV,COMPACT,2,4,4,5,3,12.9,9.5,11.4,25,188,14.7
JEEP,COMPASS,SUV - SMALL,2,4,4,5,0,10.3,7.9,9.3,30,216,14.375
JEEP,COMPASS,SUV - SMALL,2.4,4,4,5,0,10.2,8.3,9.3,30,219,14.45
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,4,5,0,10.6,8.7,9.8,29,230,14.525
JEEP,PATRIOT,SUV - SMALL,2,4,4,5,0,10.3,7.9,9.3,30,216,14.375
JEEP,PATRIOT,SUV - SMALL,2.4,4,4,5,0,10.2,8.3,9.3,30,219,14.45
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,4,5,0,10.6,8.7,9.8,29,230,14.525
MITSUBISHI,LANCER,COMPACT,2,4,4,5,0,9.7,7.1,8.5,33,200,14.575
MITSUBISHI,LANCER,COMPACT,2.4,4,4,5,0,10.5,7.8,9.3,30,218,14.4
MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2,4,4,5,0,9.9,7.3,8.7,32,205,14.475
MITSUBISHI,MIRAGE,COMPACT,1.2,3,4,5,0,7.1,5.8,6.5,43,150,15.6
MITSUBISHI,MIRAGE G4,COMPACT,1.2,3,4,5,0,7.2,5.9,6.6,43,155,15.675
MITSUBISHI,RVR,SUV - SMALL,2,4,4,5,0,10.3,8.2,9.3,30,216,14.45
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,4,5,0,12.2,10.4,11.4,25,268,14.75
NISSAN,MICRA,COMPACT,1.6,4,4,5,0,8.7,6.8,7.9,36,185,14.85
NISSAN,VERSA,MID-SIZE,1.6,4,4,5,0,8.6,6.6,7.7,37,180,14.975
SUBARU,CROSSTREK AWD,SUV - SMALL,2,4,4,5,0,10.3,7.8,9.2,31,216,14.575
SUBARU,IMPREZA 4-DOOR AWD,MID-SIZE,2,4,4,5,0,10,7.5,8.9,32,208,14.6
SUBARU,IMPREZA 5-DOOR AWD,STATION WAGON - SMALL,2,4,4,5,0,10.1,7.7,9,31,211,14.45
TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,4,5,0,12.4,11.4,11.9,24,279,14.925
TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,4,5,0,7.8,6.5,7.2,39,168,15.125
VOLKSWAGEN,BEETLE,COMPACT,1.8,4,4,5,0,9.5,7.1,8.4,34,198,14.75
VOLKSWAGEN,GOLF,COMPACT,1.8,4,4,5,0,9.3,6.6,8.1,35,190,14.75
VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,4,5,0,9.6,6.8,8.3,34,194,14.675
VOLKSWAGEN,JETTA,COMPACT,1.4,4,4,5,0,8.3,5.9,7.2,39,168,15.1
CHEVROLET,SONIC,COMPACT,1.8,4,4,5,0,9.2,6.8,8.1,35,190,14.775
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,4,5,0,9.2,6.8,8.1,35,190,14.775
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,4,5,0,8,6,7.1,40,166,15.275
FIAT,500,MINICOMPACT,1.4,4,4,5,0,8.4,7,7.8,36,182,14.8
FIAT,500 ABARTH,MINICOMPACT,1.4,4,4,5,0,8.4,7,7.8,36,182,14.8
FORD,FIESTA,SUBCOMPACT,1.6,4,4,5,0,8.6,6.7,7.8,36,182,14.775
FORD,FOCUS,COMPACT,2,4,4,5,0,9.5,6.9,8.3,34,196,14.675
MITSUBISHI,MIRAGE,COMPACT,1.2,3,4,5,0,7.1,5.8,6.5,43,150,15.6
MITSUBISHI,MIRAGE G4,COMPACT,1.2,3,4,5,0,7.2,5.9,6.6,43,155,15.675
MITSUBISHI,RVR,SUV - SMALL,2,4,4,5,0,10.3,8.2,9.3,30,216,14.45
NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,4,5,0,12.2,10.4,11.4,25,268,14.75
NISSAN,MICRA,COMPACT,1.6,4,4,5,0,8.7,6.8,7.9,36,186,14.85
NISSAN,VERSA,MID-SIZE,1.6,4,4,5,0,8.6,6.6,7.7,37,180,14.975
SUBARU,IMPREZA 4-DOOR AWD,MID-SIZE,2,4,4,5,0,10,7.5,8.9,32,208,14.6
SUBARU,IMPREZA 5-DOOR AWD,STATION WAGON - SMALL,2,4,4,5,0,10.1,7.7,9,31,211,14.45
TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,4,5,0,7.8,6.5,7.2,39,168,15.125
VOLKSWAGEN,GOLF,COMPACT,1.8,4,4,5,0,9.3,6.9,8.2,34,192,14.6
VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,4,5,0,9.4,6.9,8.2,34,192,14.625
CHEVROLET,Spark,SUBCOMPACT,1.4,4,4,5,0,8,6.2,7.2,39,170,15.1
FIAT,500,MINICOMPACT,1.4,4,4,5,0,8.5,7.1,7.9,36,186,14.875
FORD,Fiesta,SUBCOMPACT,1.6,4,4,5,0,8.8,6.8,7.9,36,184,14.875
MITSUBISHI,Mirage,COMPACT,1.2,3,4,5,0,7.1,5.8,6.5,43,151,15.6
MITSUBISHI,Mirage G4,COMPACT,1.2,3,4,5,0,7.2,5.9,6.6,43,153,15.675
NISSAN,Micra,COMPACT,1.6,4,4,5,0,8.7,6.8,7.9,36,186,14.85
NISSAN,Versa,MID-SIZE,1.6,4,4,5,0,8.6,6.6,7.7,37,180,14.975
SUBARU,Impreza 4-Door AWD,MID-SIZE,2,4,4,5,0,10.1,7.5,8.9,32,209,14.625
SUBARU,Impreza 5-Door AWD,STATION WAGON - SMALL,2,4,4,5,0,10.1,7.7,9,31,211,14.45
TOYOTA,Yaris Hatchback,COMPACT,1.5,4,4,5,0,7.8,6.5,7.2,39,169,15.125
CHEVROLET,Spark,SUBCOMPACT,1.4,4,4,5,0,8,6.2,7.2,39,170,15.1
MITSUBISHI,Mirage,COMPACT,1.2,3,4,5,0,7.1,5.8,6.5,43,151,15.6
NISSAN,Versa,COMPACT,1.6,4,4,5,0,8.6,6.7,7.7,37,181,15
SUBARU,Impreza 4-Door AWD,MID-SIZE,2,4,4,5,0,10.1,7.6,9,31,210,14.425
SUBARU,Impreza 5-Door AWD,STATION WAGON - SMALL,2,4,4,5,0,10.1,7.7,9,31,211,14.45
ACURA,ILX,COMPACT,2.4,4,4,6,1,11.2,7.7,9.6,29,221,14.375
ACURA,TL AWD,MID-SIZE,3.7,6,4,6,1,13.4,9.5,11.6,24,267,14.625
ACURA,TSX,COMPACT,2.4,4,4,6,1,11.2,8.1,9.8,29,225,14.525
ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,4,6,1,18.1,12.2,15.4,18,354,15.925
ASTON MARTIN,V8 VANTAGE S,TWO-SEATER,4.7,8,4,6,1,18.1,12.2,15.4,18,354,15.925
AUDI,A4 QUATTRO,COMPACT,2,4,4,6,1,10.8,7.5,9.3,30,214,14.4
AUDI,A5 QUATTRO,SUBCOMPACT,2,4,4,6,1,10.8,7.5,9.3,30,214,14.4
AUDI,R8,TWO-SEATER,4.2,8,4,6,1,21.2,13.4,17.7,16,407,17.075
AUDI,R8,TWO-SEATER,5.2,10,4,6,1,21.1,13.8,17.8,16,409,17.175
AUDI,R8 SPYDER,TWO-SEATER,4.2,8,4,6,1,21.2,13.4,17.7,16,407,17.075
AUDI,R8 SPYDER,TWO-SEATER,5.2,10,4,6,1,21.1,13.8,17.8,16,409,17.175
AUDI,S4,COMPACT,3,6,4,6,1,14.6,9.8,12.4,23,285,14.95
AUDI,S5,SUBCOMPACT,3,6,4,6,1,14.6,9.8,12.4,23,285,14.95
BMW,320i,COMPACT,2,4,4,6,1,10.4,6.7,8.7,32,200,14.45
BMW,328i,COMPACT,2,4,4,6,1,10.4,6.7,8.7,32,200,14.45
BMW,335i,COMPACT,3,6,4,6,1,11.8,7.9,10,28,230,14.425
BMW,335i xDRIVE,COMPACT,3,6,4,6,1,11.9,8.3,10.3,27,237,14.375
BMW,428i COUPE,COMPACT,2,4,4,6,1,10.4,6.7,8.7,32,200,14.45
BMW,435i COUPE,COMPACT,3,6,4,6,1,11.8,7.9,10,28,230,14.425
BMW,435i xDRIVE COUPE,COMPACT,3,6,4,6,1,11.9,8.3,10.3,27,237,14.375
BMW,M5,MID-SIZE,4.4,8,4,6,1,16.2,10.9,13.8,20,317,15.225
BMW,M6,COMPACT,4.4,8,4,6,1,16.2,10.9,13.8,20,317,15.225
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,4,6,1,16.2,10.9,13.8,20,317,15.225
BMW,M6 GRAN COUPE,COMPACT,4.4,8,4,6,1,16.2,10.9,13.8,20,317,15.225
BMW,Z4 sDRIVE28i,TWO-SEATER,2,4,4,6,1,10.4,6.7,8.7,32,200,14.45
BMW,Z4 sDRIVE35i,TWO-SEATER,3,6,4,6,1,12.7,9,11,26,253,14.675
BUICK,REGAL,MID-SIZE,2,4,4,6,1,11.6,7.5,9.8,29,225,14.475
BUICK,VERANO,COMPACT,2,4,4,6,1,11.6,7.5,9.8,29,225,14.475
CADILLAC,ATS,COMPACT,2,4,4,6,1,12.1,7.9,10.2,28,235,14.55
CADILLAC,CTS-V COUPE,MID-SIZE,6.2,8,4,6,1,16.7,12.5,14.8,19,340,15.75
CADILLAC,CTS-V SEDAN,MID-SIZE,6.2,8,4,6,1,16.7,12.5,14.8,19,340,15.75
CADILLAC,CTS-V SPORT WAGON,STATION WAGON - SMALL,6.2,8,4,6,1,16.7,12.5,14.8,19,340,15.75
CHEVROLET,CAMARO,COMPACT,3.6,6,4,6,0,14.2,8.6,11.7,24,269,14.625
CHEVROLET,CAMARO SS,COMPACT,6.2,8,4,6,1,15,9.9,12.7,22,292,14.9
CHEVROLET,CAMARO ZL1,COMPACT,6.2,8,4,6,1,16.7,12.5,14.8,19,340,15.75
CHEVROLET,CRUZE,MID-SIZE,1.4,4,4,6,0,9.1,6.3,7.8,36,179,14.8
CHEVROLET,CRUZE,MID-SIZE,1.8,4,4,6,0,9.5,6.5,8.2,34,189,14.55
CHEVROLET,CRUZE ECO,MID-SIZE,1.4,4,4,6,0,8.4,5.6,7.1,40,163,15.275
CHEVROLET,ORLANDO,SUV - SMALL,2.4,4,4,6,0,11.8,8.3,10.2,28,235,14.575
CHEVROLET,SONIC,COMPACT,1.4,4,4,6,0,8.5,6.2,7.5,38,173,15.05
CHEVROLET,SONIC RS,COMPACT,1.4,4,4,6,0,8.8,7,8,35,184,14.7
CHEVROLET,SONIC 5,MID-SIZE,1.4,4,4,6,0,8.5,6.2,7.5,38,172,15.05
CHEVROLET,SONIC 5 RS,MID-SIZE,1.4,4,4,6,0,8.8,7,8,35,184,14.7
CHEVROLET,TRAX,SUV - SMALL,1.4,4,4,6,0,9.1,6.8,8.1,35,186,14.75
DODGE,CHALLENGER,MID-SIZE,5.7,8,4,6,0,15.6,10,13.1,22,301,15.175
DODGE,CHALLENGER SRT,MID-SIZE,6.4,8,4,6,1,16.8,10.4,13.9,20,320,15.275
DODGE,DART,MID-SIZE,2,4,4,6,0,9.4,6.5,8.1,35,186,14.75
DODGE,DART,MID-SIZE,2.4,4,4,6,0,10.5,6.7,8.8,32,202,14.5
DODGE,DART GT,MID-SIZE,2.4,4,4,6,0,10.2,7,8.8,32,202,14.5
DODGE,DART TURBO AERO,MID-SIZE,1.4,4,4,6,0,8.5,5.8,7.3,39,168,15.15
FIAT,500L TURBO,STATION WAGON - SMALL,1.4,4,4,6,0,9.3,7.2,8.4,34,193,14.725
FORD,FIESTA ST,COMPACT,1.6,4,4,6,0,8.9,6.8,8,35,184,14.675
FORD,FOCUS,COMPACT,2,4,4,6,0,10.2,7.4,8.9,32,205,14.625
FORD,FUSION,MID-SIZE,1.6,4,4,6,0,9.4,6.4,8.1,35,186,14.725
FORD,MUSTANG,SUBCOMPACT,3.7,6,4,6,0,12.7,8.1,10.6,27,244,14.6
FORD,MUSTANG,SUBCOMPACT,5,8,4,6,0,15.4,9.4,12.7,22,292,14.875
